,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker,Text,same_speakers,different_speakers,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words
120,120,120,130,"So, actually, people have run up lots of debt, are paying very low rates of interest, and they’re able to continue to live in houses that they can’t afford to pay for.","I mean on the one hand interest rates are being kept really low, in order that borrowers won’t bear the consequences of their foolish borrowing.","people have run up lots of debt, are paying very low rates of interest, and they’re able to continue to live in houses that they can’t afford to pay for.","interest rates are being kept really low, in order that borrowers won’t bear the consequences of their foolish borrowing.",RA,nodeset6151,114064,114055,114072,True,MP,MP,MP,"I mean on the one hand interest rates are being kept really low, in order that borrowers won’t bear the consequences of their foolish borrowing.,So, actually, people have run up lots of debt, are paying very low rates of interest, and they’re able to continue to live in houses that they can’t afford to pay for.",True,False,"['I', 'mean', 'on', 'the', 'one', 'hand', 'interest', 'rate', 'be', 'be', 'keep', 'really', 'low', 'in', 'order', 'that', 'borrower', 'will', 'not', 'bear', 'the', 'consequence', 'of', 'their', 'foolish', 'borrowing', 'so', 'actually', 'people', 'have', 'run', 'up', 'lot', 'of', 'debt', 'be', 'pay', 'very', 'low', 'rate', 'of', 'interest', 'and', 'they', '’', 're', 'able', 'to', 'continue', 'to', 'live', 'in', 'house', 'that', 'they', 'can', 'not', 'afford', 'to', 'pay', 'for']",61,,,,,,,order,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,121,121,131,"So, actually, people have run up lots of debt, are paying very low rates of interest, and they’re able to continue to live in houses that they can’t afford to pay for.","And then again, not many people have been driven out of the houses on which they can’t afford to maintain their payments,","people have run up lots of debt, are paying very low rates of interest, and they’re able to continue to live in houses that they can’t afford to pay for.",not many people have been driven out of the houses on which they can’t afford to maintain their payments,RA,nodeset6151,114064,33051,114072,True,MP,MP,MP,"And then again, not many people have been driven out of the houses on which they can’t afford to maintain their payments,,So, actually, people have run up lots of debt, are paying very low rates of interest, and they’re able to continue to live in houses that they can’t afford to pay for.",True,False,"['and', 'then', 'again', 'not', 'many', 'people', 'have', 'be', 'drive', 'out', 'of', 'the', 'house', 'on', 'which', 'they', 'can', 'not', 'afford', 'to', 'maintain', 'their', 'payment', 'so', 'actually', 'people', 'have', 'run', 'up', 'lot', 'of', 'debt', 'be', 'pay', 'very', 'low', 'rate', 'of', 'interest', 'and', 'they', '’', 're', 'able', 'to', 'continue', 'to', 'live', 'in', 'house', 'that', 'they', 'can', 'not', 'afford', 'to', 'pay', 'for']",58,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,122,122,132,"But if you were a Martian, and you descended and looked at what’s going on at the moment, I would have thought the first thing you would say is that the lenders are being under-rewarded, not that the borrowers are being fleeced.",Have you looked at what interest rates are at in this country and indeed across the Eurozone?,"if you were a Martian, and you descended and looked at what’s going on at the moment, the first thing you would say is that the lenders are being under-rewarded, not that the borrowers are being fleeced.",interest rates are at xxx in this country and indeed across the Eurozone,RA,nodeset6152,114074,114075,114086,False,MP,MP,MP,"Have you looked at what interest rates are at in this country and indeed across the Eurozone?,But if you were a Martian, and you descended and looked at what’s going on at the moment, I would have thought the first thing you would say is that the lenders are being under-rewarded, not that the borrowers are being fleeced.",True,False,"['have', 'you', 'look', 'at', 'what', 'interest', 'rate', 'be', 'at', 'in', 'this', 'country', 'and', 'indeed', 'across', 'the', 'eurozone', 'but', 'if', 'you', 'be', 'a', 'martian', 'and', 'you', 'descend', 'and', 'look', 'at', 'what', '’', 's', 'go', 'on', 'at', 'the', 'moment', 'I', 'would', 'have', 'think', 'the', 'first', 'thing', 'you', 'would', 'say', 'be', 'that', 'the', 'lender', 'be', 'be', 'under', 'reward', 'not', 'that', 'the', 'borrower', 'be', 'be', 'fleece']",62,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,123,123,133,"But if you were a Martian, and you descended and looked at what’s going on at the moment, I would have thought the first thing you would say is that the lenders are being under-rewarded, not that the borrowers are being fleeced.","But how can you say that when the lenders are actually the banks, that are at the pinnacle of our society?","if you were a Martian, and you descended and looked at what’s going on at the moment, the first thing you would say is that the lenders are being under-rewarded, not that the borrowers are being fleeced.","the lenders are actually the banks, that are at the pinnacle of our society",CA,nodeset6152,114074,32489,114092,False,MP,ND,ND,"But how can you say that when the lenders are actually the banks, that are at the pinnacle of our society?,But if you were a Martian, and you descended and looked at what’s going on at the moment, I would have thought the first thing you would say is that the lenders are being under-rewarded, not that the borrowers are being fleeced.",False,True,"['but', 'how', 'can', 'you', 'say', 'that', 'when', 'the', 'lender', 'be', 'actually', 'the', 'bank', 'that', 'be', 'at', 'the', 'pinnacle', 'of', 'our', 'society', 'but', 'if', 'you', 'be', 'a', 'martian', 'and', 'you', 'descend', 'and', 'look', 'at', 'what', '’', 's', 'go', 'on', 'at', 'the', 'moment', 'I', 'would', 'have', 'think', 'the', 'first', 'thing', 'you', 'would', 'say', 'be', 'that', 'the', 'lender', 'be', 'be', 'under', 'reward', 'not', 'that', 'the', 'borrower', 'be', 'be', 'fleece']",66,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,124,124,134,"And indeed the debts that are owed now, by us as a country, even if not individually, are a result of the fact that the banks have got off Scot free","But how can you say that when the lenders are actually the banks, that are at the pinnacle of our society?","the debts that are owed now, by us as a country, even if not individually, are a result of the fact that the banks have got off Scot free","the lenders are actually the banks, that are at the pinnacle of our society",RA,nodeset6152,32500,32489,114095,False,ND,ND,ND,"But how can you say that when the lenders are actually the banks, that are at the pinnacle of our society?,And indeed the debts that are owed now, by us as a country, even if not individually, are a result of the fact that the banks have got off Scot free",True,False,"['but', 'how', 'can', 'you', 'say', 'that', 'when', 'the', 'lender', 'be', 'actually', 'the', 'bank', 'that', 'be', 'at', 'the', 'pinnacle', 'of', 'our', 'society', 'and', 'indeed', 'the', 'debt', 'that', 'be', 'owe', 'now', 'by', 'we', 'as', 'a', 'country', 'even', 'if', 'not', 'individually', 'be', 'a', 'result', 'of', 'the', 'fact', 'that', 'the', 'bank', 'have', 'get', 'off', 'scot', 'free']",52,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,125,125,135,"And indeed the debts that are owed now, by us as a country, even if not individually, are a result of the fact that the banks have got off Scot free",There is absolute impunity for lenders at that level,"the debts that are owed now, by us as a country, even if not individually, are a result of the fact that the banks have got off Scot free",There is absolute impunity for lenders at that level,RA,nodeset6152,32500,32949,114097,False,ND,ND,ND,"There is absolute impunity for lenders at that level,And indeed the debts that are owed now, by us as a country, even if not individually, are a result of the fact that the banks have got off Scot free",True,False,"['there', 'be', 'absolute', 'impunity', 'for', 'lender', 'at', 'that', 'level', 'and', 'indeed', 'the', 'debt', 'that', 'be', 'owe', 'now', 'by', 'we', 'as', 'a', 'country', 'even', 'if', 'not', 'individually', 'be', 'a', 'result', 'of', 'the', 'fact', 'that', 'the', 'bank', 'have', 'get', 'off', 'scot', 'free']",40,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,126,126,136,"But how can you say that when the lenders are actually the banks, that are at the pinnacle of our society?",the banks are the lenders,"the lenders are actually the banks, that are at the pinnacle of our society",the banks are the lenders,MA,nodeset6152,32489,114099,114106,False,ND,ND,ND,"the banks are the lenders,But how can you say that when the lenders are actually the banks, that are at the pinnacle of our society?",True,False,"['the', 'bank', 'be', 'the', 'lender', 'but', 'how', 'can', 'you', 'say', 'that', 'when', 'the', 'lender', 'be', 'actually', 'the', 'bank', 'that', 'be', 'at', 'the', 'pinnacle', 'of', 'our', 'society']",26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,127,127,137,the banks are the lenders,there are lots of other people who are lenders too,the banks are the lenders,there are lots of other people who are lenders too,CA,nodeset6152,114099,32957,114109,False,ND,MP,MP,"there are lots of other people who are lenders too,the banks are the lenders",False,True,"['there', 'be', 'lot', 'of', 'other', 'people', 'who', 'be', 'lender', 'too', 'the', 'bank', 'be', 'the', 'lender']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,128,128,138,there are lots of other people who are lenders too,"I mean everyone who puts money into a bank, or a building society, is putting it there so that the bank can lend it on",there are lots of other people who are lenders too,"everyone who puts money into a bank, or a building society, is putting it there so that the bank can lend it on",RA,nodeset6152,32957,32966,114112,False,MP,MP,MP,"I mean everyone who puts money into a bank, or a building society, is putting it there so that the bank can lend it on,there are lots of other people who are lenders too",True,False,"['I', 'mean', 'everyone', 'who', 'put', 'money', 'into', 'a', 'bank', 'or', 'a', 'building', 'society', 'be', 'put', 'it', 'there', 'so', 'that', 'the', 'bank', 'can', 'lend', 'it', 'on', 'there', 'be', 'lot', 'of', 'other', 'people', 'who', 'be', 'lender', 'too']",35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,129,129,139,"So if you're going to raise your banner for anybody who’s doing badly in this situation, I would have thought you might have raised it for savers, in the first instance",there’s been 100 billion pounds transfer from savers to borrowers,"if ND's going to raise his banner for anybody who’s doing badly in this situation, he should have raised it for savers, in the first instance",there’s been 100 billion pounds transfer from savers to borrowers,RA,nodeset6152,114084,32970,114121,True,MP,Simon,Simon,"there’s been 100 billion pounds transfer from savers to borrowers,So if you're going to raise your banner for anybody who’s doing badly in this situation, I would have thought you might have raised it for savers, in the first instance",False,True,"['there', '’', 's', 'be', 'billion', 'pound', 'transfer', 'from', 'saver', 'to', 'borrower', 'so', 'if', 'you', 're', 'go', 'to', 'raise', 'your', 'banner', 'for', 'anybody', 'who', '’', 's', 'do', 'badly', 'in', 'this', 'situation', 'I', 'would', 'have', 'think', 'you', 'might', 'have', 'raise', 'it', 'for', 'saver', 'in', 'the', 'first', 'instance']",45,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,130,130,140,"So if you're going to raise your banner for anybody who’s doing badly in this situation, I would have thought you might have raised it for savers, in the first instance","I mean everyone who puts money into a bank, or a building society, is putting it there so that the bank can lend it on","if ND's going to raise his banner for anybody who’s doing badly in this situation, he should have raised it for savers, in the first instance","everyone who puts money into a bank, or a building society, is putting it there so that the bank can lend it on",RA,nodeset6152,114084,32966,114121,True,MP,MP,MP,"I mean everyone who puts money into a bank, or a building society, is putting it there so that the bank can lend it on,So if you're going to raise your banner for anybody who’s doing badly in this situation, I would have thought you might have raised it for savers, in the first instance",True,False,"['I', 'mean', 'everyone', 'who', 'put', 'money', 'into', 'a', 'bank', 'or', 'a', 'building', 'society', 'be', 'put', 'it', 'there', 'so', 'that', 'the', 'bank', 'can', 'lend', 'it', 'on', 'so', 'if', 'you', 're', 'go', 'to', 'raise', 'your', 'banner', 'for', 'anybody', 'who', '’', 's', 'do', 'badly', 'in', 'this', 'situation', 'I', 'would', 'have', 'think', 'you', 'might', 'have', 'raise', 'it', 'for', 'saver', 'in', 'the', 'first', 'instance']",59,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,131,131,141,"But the problem is that’s been the policy for the last three decades, to encourage huge amounts of borrowing to keep the economy going","because the underlying state of our society is highly, highly unequal.","the problem is that’s been the policy for the last three decades, to encourage huge amounts of borrowing to keep the economy going","the underlying state of our society is highly, highly unequal.",RA,nodeset6153,33140,33141,114126,False,ND,ND,ND,"because the underlying state of our society is highly, highly unequal.,But the problem is that’s been the policy for the last three decades, to encourage huge amounts of borrowing to keep the economy going",True,False,"['because', 'the', 'underlying', 'state', 'of', 'our', 'society', 'be', 'highly', 'highly', 'unequal', 'but', 'the', 'problem', 'be', 'that', '’', 's', 'be', 'the', 'policy', 'for', 'the', 'last', 'three', 'decade', 'to', 'encourage', 'huge', 'amount', 'of', 'borrowing', 'to', 'keep', 'the', 'economy', 'go']",37,,,,unequal,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
